STORER,LOT,ITEMNUMBER,STORERLOT,DOCUMENTNUMBER,STARTDATE,STARTTIME,COMPLETIONDATE,COMPLETIONTIME,COMPLETEDBY,PALLET,DOCUMENTDESCRIPTION,REASON,FULLDESCRIPTION,CUSTOMERNAME,FROMTO,QUANTITY,INNERPACK,CREATEDATE,CREATETIME,UMIID,CASES
"001859","0889628   ","SNK534                   ","3086                ","0318658   ","2023-10-06","07.44.01","2023-10-06","07.46.29","LORENZO   ","0889628-04  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack Chocolate Chip and Oatmeal 5 Waffles 0.63 oz Eac    ","Sprout Foods, Inc             ","From: D042       To:           ",-3       ,1      ,"2023-10-06","07.44.01",1      ,1.00       
"001859","0923285   ","HFS837                   ","3146                ","0318676   ","2023-10-06","07.43.21","2023-10-06","07.46.34","ERICKA    ","0923285-20  ","Pick                          ",,"Sprout Organics CoComelon Yes Yes Veggie 8+ Months3.5 oz                                            ","Sprout Foods, Inc             ","From: A027       To:           ",-1       ,2      ,"2023-10-06","07.43.21",1      ,.50        
"001859","0912709   ","RTS273                   ","2298                ","0318911   ","2023-10-06","07.45.00","2023-10-06","07.47.20","CARLOSG   ","0912709-02  ","Pick                          ",,"Sprout Organics Stage 2 Variety Pack Carrot Apple Mango Pear Kiwi Peas Spinach and Blueberry Bana   ","Sprout Foods, Inc             ","From: B010       To:           ",-108     ,1      ,"2023-10-06","07.45.00",1      ,1.00       
"001859","0950577   ","SNK844                   ","3220                ","0318658   ","2023-10-06","07.46.29","2023-10-06","07.48.28","LORENZO   ","0950577-10  ","Pick                          ",,"Sprout Organics CoComelon Curlz Toddler Snack White Cheddar 1.48 oz                                 ","Sprout Foods, Inc             ","From: C030       To:           ",-3       ,1      ,"2023-10-06","07.46.29",1      ,1.00       
"001859","0951178   ","HFS839                   ","3191                ","0318676   ","2023-10-06","07.46.34","2023-10-06","07.48.38","ERICKA    ","0951178-14  ","Pick                          ",,"Sprout Organics CoComelon Apple Oatmeal Raisin andCinnamon 6+ Months 3.5 oz                         ","Sprout Foods, Inc             ","From: A033       To:           ",-1       ,2      ,"2023-10-06","07.46.34",1      ,.50        
"001859","0909391   ","HFS875                   ","3110                ","0998321   ","2023-10-06","07.48.44","2023-10-06","07.48.48","CARLOS    ","0909391-07  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A016       To: A039      ",180      ,2      ,"2023-10-06","07.48.48",0      ,-90.00     
"001859","0909391   ","HFS875                   ","3110                ","0998322   ","2023-10-06","07.48.51","2023-10-06","07.49.04","CARLOS    ","0909391-08  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A016       To: A039      ",180      ,2      ,"2023-10-06","07.49.04",0      ,-90.00     
"001859","0912003   ","RTS855                   ","2298                ","0318911   ","2023-10-06","07.47.20","2023-10-06","07.49.06","CARLOSG   ","0912003-08  ","Pick                          ",,"Stage 3 Protein Pouch Floorstand                                                                    ","Sprout Foods, Inc             ","From: B010       To:           ",-11      ,1      ,"2023-10-06","07.47.20",1      ,1.00       
"001859","0908620   ","SNK856                   ","3004                ","0318658   ","2023-10-06","07.48.28","2023-10-06","07.50.27","LORENZO   ","0908620-14  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack SPR CM BLUEBERRY APPLE WAFF                         ","Sprout Foods, Inc             ","From: D050       To:           ",-6       ,1      ,"2023-10-06","07.48.28",1      ,1.00       
"001859","0920442   ","HFS097                   ","2278                ","0318417   ","2023-10-06","07.48.54","2023-10-06","07.50.30","LAURA     ","0920442-03  ","Pick                          ",,"Stage2 Plant Protein Variety Pack 3.5                                                               ","Sprout Foods, Inc             ","From: B022       To:           ",-1       ,1      ,"2023-10-06","07.48.54",1      ,1.00       
"001859","0909391   ","HFS875                   ","3110                ","0998323   ","2023-10-06","07.51.02","2023-10-06","07.51.06","CARLOS    ","0909391-12  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A016       To: A039      ",180      ,2      ,"2023-10-06","07.51.06",0      ,-90.00     
"001859","0924909   ","HFS841                   ","3152                ","0318676   ","2023-10-06","07.48.38","2023-10-06","07.51.11","ERICKA    ","0924909-09  ","Pick                          ",,"Sprout Organics CoComelon Dairy-Free Smoothie Berry Grape Coconut Milk Veggies and Flax Seed 12     ","Sprout Foods, Inc             ","From: D008       To:           ",-1       ,2      ,"2023-10-06","07.48.38",1      ,.50        
"001859","0909391   ","HFS875                   ","3110                ","0998324   ","2023-10-06","07.51.23","2023-10-06","07.51.31","CARLOS    ","0909391-11  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A016       To: A039      ",180      ,2      ,"2023-10-06","07.51.31",0      ,-90.00     
"001859","0889628   ","SNK534                   ","3086                ","0318676   ","2023-10-06","07.51.12","2023-10-06","07.53.27","ERICKA    ","0889628-04  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack Chocolate Chip and Oatmeal 5 Waffles 0.63 oz Eac    ","Sprout Foods, Inc             ","From: D042       To:           ",-3       ,1      ,"2023-10-06","07.51.12",1      ,1.00       
"001859","0935040   ","SNK865                   ","3178                ","0318658   ","2023-10-06","07.50.28","2023-10-06","07.54.05","LORENZO   ","0935040-03  ","Pick                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A038       To:           ",-17      ,1      ,"2023-10-06","07.50.28",1      ,1.00       
"001859","0909351   ","HFS875                   ","3110                ","0998325   ","2023-10-06","07.54.15","2023-10-06","07.54.18","CARLOS    ","0909351-10  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.54.18",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998326   ","2023-10-06","07.54.23","2023-10-06","07.54.27","CARLOS    ","0909351-09  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.54.27",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998327   ","2023-10-06","07.54.43","2023-10-06","07.54.46","CARLOS    ","0909351-11  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.54.46",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998328   ","2023-10-06","07.55.01","2023-10-06","07.55.05","CARLOS    ","0909351-12  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.55.05",0      ,-90.00     
"001859","0950577   ","SNK844                   ","3220                ","0318676   ","2023-10-06","07.56.17","2023-10-06","07.56.32","ERICKA    ","0950577-10  ","Pick                          ",,"Sprout Organics CoComelon Curlz Toddler Snack White Cheddar 1.48 oz                                 ","Sprout Foods, Inc             ","From: C030       To:           ",-1       ,1      ,"2023-10-06","07.56.17",1      ,1.00       
"001859","0909351   ","HFS875                   ","3110                ","0998329   ","2023-10-06","07.56.46","2023-10-06","07.56.49","CARLOS    ","0909351-14  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.56.49",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998330   ","2023-10-06","07.56.56","2023-10-06","07.57.01","CARLOS    ","0909351-13  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.57.01",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998331   ","2023-10-06","07.57.27","2023-10-06","07.57.31","CARLOS    ","0909351-15  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.57.31",0      ,-90.00     
"001859","0909351   ","HFS875                   ","3110                ","0998332   ","2023-10-06","07.57.33","2023-10-06","07.57.37","CARLOS    ","0909351-16  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A014       To: A037      ",180      ,2      ,"2023-10-06","07.57.37",0      ,-90.00     
"001859","0908620   ","SNK856                   ","3004                ","0318676   ","2023-10-06","07.56.32","2023-10-06","07.57.45","ERICKA    ","0908620-14  ","Pick                          ",,"Sprout Organics CoComelon Wafflez Toddler Snack SPR CM BLUEBERRY APPLE WAFF                         ","Sprout Foods, Inc             ","From: D050       To:           ",-9       ,1      ,"2023-10-06","07.56.32",1      ,1.00       
"001859","0921517   ","HFS176                   ","2321                ","0318417   ","2023-10-06","07.50.30","2023-10-06","07.57.47","LAURA     ","0921517-04  ","Pick                          ",,"Sprout Organics Sweet Potato Apple and Spinach 6+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: D039       To:           ",-1       ,2      ,"2023-10-06","07.50.30",1      ,.50        
"001859","0909351   ","HFS875                   ","3110                ","0998333   ","2023-10-06","07.58.41","2023-10-06","07.58.47","CARLOS    ","0909351-03  ","Move                          ",,"Sprout Organics CoComelon Yes Yes More Veggies 8+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: A016       To: A037      ",180      ,2      ,"2023-10-06","07.58.47",0      ,-90.00     
"001859","0963752   ","TM436                    ","3128                ","0318658   ","2023-10-06","07.54.06","2023-10-06","07.59.01","LORENZO   ","0963752-24  ","Pick                          ",,"Sprout Organics Toddler Meal Butternut Mac and Cheese 5 oz                                          ","Sprout Foods, Inc             ","From: B007       To:           ",-14      ,1      ,"2023-10-06","07.54.06",1      ,1.00       
